idx|Premise|Hypothesis|label
95591c|But for Brady himself, war never quite lost its theatricality.|For Brady, war lost it's theatricality.|1
127552c|TNR does have a fact checking department.|TNR has no department to check facts.|1
95044c|It wouldn't do for an Explorer to be too easily impressed.|Explorer's were not good because they loved everything.|1
124306c|Herod also completely rebuilt the Temple, making it one of the most important religious centers in the Roman Empire.|The Temple was never rebuilt by Herod although he did set aside funds for the task.|1
115888c|La Repubblica of Rome reported Wednesday that the singer Michael Jackson has been fined 4 million lire (around $2,200) for plagiarism.|Michael Jackson was never fined.|1
27210c|Sir Walter Scott and Robert Adam are here, but you will also find individuals such as Neil Gow, a virtuoso fiddler of great renown in his own lifetime (1727 1807).|Robert Adam and Neil grow are here, but not Walter Scott. |1
93202c|One possible exception is if there's a 'privacy Chernobyl.|It is impossible for a major privacy disaster to occur.|1
124491c|Slim was flushed.|Slim was calm and cool.|1
84008c|Small, cheap souvenirs are readily available in the forms of pottery, sculpture, jewelry, and clothing.|There is no available clothing for souvenirs.|1
1360c|Evenin', gov'nor, said the man with a leer.|The man with a leer speaks proper British.|1
33659c|Election 97 uses a new Virtual Reality Modeling Language technology to provide 3-D maps that give British voters a better understanding of how constituencies are spread throughout the country and where the critical districts lie.|Election 97 technology is used to help sell bikes.|1
38311c|compost pile i haven't been very successful i'm on my third year now and i still have a a pile in the back yard and it it doesn't decompose i guess i got|I have been super successful|1
87217c|Exhibit A-6 in Appendix A examines a schedule for retrofitting a facility with multiple (two) ACI retrofits.|Exhibit A-6 can be found in Appendix D.|1
75181c|religiously do water aerobics|Religiously do jumping jacks.|1
36022c|okay well well where did you come from originally|Okay well where was she last year around this time?|1
132975c|On the way you'll see the first of the huge Nabatean tombs and the remains of Roman pavements.|This route won't take you by the first Nabatean tomb.|1
112061c|The mosaics of the dome and apse depict Christ Pantocrator with the Evangelists and Jesus blessing Peter and Paul; together with those of Ravenna, they are Italy's finest.|The mosaics in the dome do not have religious origins.|1
99961c|Indicators of success --Boards contain representatives from a greater variety of groups.|Success isn't indicates by diversity of members. |1
44613c|Such assertions also serve as an attempt to discount the need for meaningful reform to help prevent future accountability failures.|There rules currently in place are sufficient to prevent accountability failures.|1
8027c|A copy of Verrocchio's delightful bronze cherub tops the porphyry fountain in the center.|Beneath the porphyry fountain, there is a bronze cherub.|1
65548c|yes Cuba's really close but uh Puerto Rica is uh is it's like uh i live in Vermont from Vermont to Florida it's another another uh what fourteen hundred miles across the ocean|Cuba is really close to Puerto Rica.|1
87949c|Leading organizations also focus on hiring managers who bring a hybrid of business and technical expertise to the organization.|Business and technical expertise is not on the list of desirable qualifications for leading companies seeking to fill management positions.|1
